SKU,Units_Sold,Views
552292,943,1222
895160,838,1011
462353,124,614
82540,399,684
720762,689,883
477151,816,1040
702009,803,814
246506,732,773
420409,993,1388
761697,149,372
186388,923,999
323023,389,636
715252,961,1453
81929,70,557
419540,85,474
713719,493,520
264124,775,1241
153813,182,297
398137,288,467
516188,668,1102
102972,347,489
475698,125,305
542955,696,874
127522,45,360
242204,121,533
767880,13,177
744198,776,1254
315139,921,1314
881395,396,782
95880,77,188
676251,734,1115
118462,680,968
542998,890,957
330077,635,1081
850705,432,794
527111,330,387
813490,851,909
207740,115,303
423916,325,565
99000,6,469
738832,89,161
516982,233,623
445290,778,1213
303928,234,295
464907,417,434
533261,775,1094
169193,645,878
346314,513,723
461524,824,1175
662938,301,426
104416,784,949
693954,944,1377
780609,358,580
230353,312,410
98417,468,881
310935,592,978
231200,526,871
357291,155,211
256933,369,788
865928,905,1311
365631,35,417
456269,765,1066
258902,987,1237
568727,971,1393
847430,201,291
871803,392,424
424245,684,1118
352563,43,288
285562,285,472
255029,558,1024
872408,814,902
706917,993,1261
728121,493,848
515530,433,783
452269,552,803
208779,824,1129
899495,119,219
193739,573,683
336825,209,560
212268,190,360
282217,921,1271
876378,209,395
744089,922,1317
464226,380,751
364148,416,749
594802,84,447
701139,564,709
552805,690,726
236077,730,999
884179,405,714
823062,181,237
693730,86,133
260079,641,870
599462,747,1178
215194,204,628
547095,650,950
616047,332,683
795249,307,764
885712,174,317
748922,376,670
808594,586,913
596933,345,784
556112,931,947
313969,871,1053
824087,853,1037
873818,432,447
834265,402,731
457652,963,1391
709196,478,838
610428,912,970
104490,295,401
184972,7,38
768336,387,484
389903,487,660
676731,521,779
220214,428,730
845937,776,813
519035,445,644
164670,208,635
290770,322,802
543897,11,305
813757,47,534
551493,729,1038
345374,975,1176
285388,573,632
641846,558,877
382288,113,292
391187,292,555
834861,363,518
409426,816,1237
120914,243,605
478560,859,1238
368059,853,1335
120098,570,948
439740,683,1122
802618,375,770
118293,630,827
300705,614,715
161498,217,668
811429,944,1124
120118,856,1274
826199,938,1368
170877,701,865
674397,940,1397
841276,977,1093
412017,979,1147
729045,229,539
431063,450,892
164912,527,753
352821,817,1028
530480,590,604
520463,484,544
567626,697,791
615280,881,1004
364189,650,810
424654,922,978
448908,467,659
872144,404,579
337035,266,697
740050,95,370
744851,605,859
359639,654,1086
272304,585,938
633936,121,368
563752,159,261
271670,234,255
220340,835,966
844551,282,660
297764,69,346
764468,120,239
537716,809,969
149723,985,1308
634442,61,370
185205,665,1030
707715,921,1063
851176,805,992
451705,7,159
190096,576,656
632371,648,937
376349,663,906
509761,843,1095
601662,755,1111
481053,507,615
736555,63,175
888168,453,767
890942,339,404
692036,199,596
891140,426,781
427091,701,862
264436,783,911
876927,402,489
716389,754,936
358918,295,395
331334,799,1190
457229,242,319
511115,158,624
381605,161,607
789339,894,910
516649,322,353
279278,162,379
439985,87,440
557472,359,807
710076,252,320
389460,502,699
440755,79,278
873043,659,828
666098,442,881
206632,305,594
637150,899,1344
705403,899,1336
82736,726,854
625902,154,615
675855,982,1441
820153,579,817
83887,747,832
316430,788,825
207225,742,895
202360,424,760
159342,156,491
857179,517,549
287421,31,460
178828,977,1131
259345,161,514
733646,685,816
135139,350,822
415642,811,1263
728880,845,1207
518113,914,964
364523,270,300
133846,975,1234
408413,286,614
130645,842,1153
359904,591,734
781168,820,1005
663440,140,169
471703,253,552
792529,53,535
747725,533,907
544190,707,979
700991,428,873
186550,119,406
653104,952,1312
270664,34,343
828226,525,974
577226,741,1101
143503,277,294
727960,311,359
126003,111,391
525491,4,128
216854,55,421
531233,855,990
833546,298,380
87643,569,937
561401,288,752
592690,882,1299
351070,600,716
691336,67,305
526465,500,635
326901,856,1029
244369,690,1022
823726,297,409
147339,182,646
357994,273,734
415368,17,42
354063,97,285
136109,495,750
528773,806,1260
195206,624,899
665286,158,293
889260,589,910
131519,577,623
558669,780,978
284185,854,1078
293251,722,966
275431,453,560
220058,82,476
482922,719,1162
835030,971,1360
304823,223,588
874359,700,968
816775,292,679
282838,83,133
570771,69,368
167895,293,471
315890,9,261
253305,760,1189
540216,233,368
141247,626,761
495193,733,948
898942,719,772
509049,871,1002
294361,486,589
151455,913,1207
646582,347,583
761703,587,853
623707,537,1002
565942,208,478
545731,735,1218
780594,807,962
197818,571,1034
898909,602,872
408210,338,753
765835,626,904
511624,147,276
863593,272,355
661520,746,1194
188639,370,528
183270,490,756
708505,96,342
262141,814,1135
793633,79,332
863660,308,581
388726,739,1043
748599,937,1259
853308,806,1078
464579,405,721
201010,482,816
332938,184,422
648807,986,1262
605857,248,596
280516,953,1254
814366,624,892
704835,328,557
177575,304,650
270438,713,749
614631,397,701
578695,574,629
149044,545,985
649636,671,1158
585823,498,768
783846,550,641
276411,786,884
182182,171,368
446059,153,186
421718,958,1012
746336,921,1148
87299,599,751
254825,908,1051
613847,977,1004
546684,697,821
225010,544,997
329088,483,602
244351,983,1315
606371,37,89
433370,184,574
176332,493,875
581668,893,1219
617170,552,861
255449,873,1197
402059,938,975
785908,897,1297
851815,866,1016
644386,779,1055
402727,951,1361
754479,823,1262
535638,931,1070
375345,839,913
707799,933,1208
350851,87,148
103657,772,787
620249,420,477
607384,596,979
652828,84,162
209904,922,1389
232279,636,918
229766,884,1084
513239,245,675
619949,704,879
662947,589,1057
520009,215,498
625175,447,772
276044,11,43
349641,503,722
176228,910,1335
395156,127,267
293333,38,437
353830,252,422
779310,320,637
768302,590,867
531852,913,1389
261780,656,753
578001,255,364
632454,156,475
299177,832,1208
299753,948,1234
148441,203,681
173794,824,1223
225976,449,848
848756,648,706
669139,210,433
555555,519,581
212898,26,379
831807,695,927
284876,331,575
378884,247,457
95125,286,764
805091,245,389
98912,552,772
822583,984,1314
638047,198,212
136891,751,765
476936,866,1321
556292,132,252
597797,74,235
805479,324,369
100017,158,220
251020,257,347
355016,931,1083
549283,853,1246
653225,990,1315
865933,824,861
571089,415,887
245551,722,1196
303006,439,648
379611,468,863
156060,258,625
622778,608,878
317177,675,1137
246565,270,420
217528,625,702
155963,26,235
858058,470,953
386713,367,576
588701,619,997
567022,650,1012
754559,321,818
866467,456,671
667409,332,814
522278,257,691
137288,115,361
571696,137,569
606615,897,1072
304503,339,423
653405,498,623
533870,792,995
810742,611,803
577509,785,1017
248086,116,351
80007,861,1097
741108,669,992
250875,643,932
884770,135,327
355807,71,511
416843,770,824
582675,623,713
883576,954,1214
491011,758,807
246272,63,327
759563,52,83
246225,814,871
395803,961,1292
109035,683,967
430709,170,624
594866,41,164
646621,806,873
842826,662,760
848910,693,925
848883,383,594
324912,288,505
364758,842,1229
169310,46,388
649576,425,545
608756,968,1407
635730,612,962
652805,470,576
198457,732,1132
649480,972,1122
158608,204,295
132384,287,781
529190,239,286
363237,215,497
385411,687,1178
497964,997,1183
218957,403,637
504003,114,177
514689,45,504
861808,25,224
587138,707,718
502525,170,650
668369,206,244
775624,278,594
859985,716,1202
139992,15,123
862975,909,1103
750346,801,972
354746,95,279
565887,382,782
667964,826,1081
189731,955,1037
480845,639,946
164344,164,615
819830,550,736
815196,34,340
855455,583,960
447278,74,111
741370,733,1002
182290,615,657
800359,874,967
642533,762,942
447841,319,769
568170,409,660
687377,674,887
573152,276,412
153190,803,1003
470631,872,1210
307689,194,350
370035,344,785
185471,201,416
349400,666,1109
305859,166,231
424244,186,373
756822,567,1020
874687,69,429
660583,778,857
151359,711,892
854864,472,601
282759,537,641
269988,893,957
696546,748,1110
559379,525,973
379993,297,384
473614,751,1086
575087,49,443
525461,881,913
304526,949,1193
318037,33,44
374567,167,469
605980,121,249
546365,253,317
795614,129,266
83368,445,607
861229,38,460
540825,284,692
654687,454,725
427741,58,530
678054,689,1141
419875,587,730
506690,628,1112
137224,114,201
210540,54,487
626231,183,334
704812,144,362
760259,664,739
369964,154,639
586385,23,438
591547,908,1047
183364,5,99
845487,216,353
111942,258,344
719937,269,662
542396,989,1135
234690,629,800
516581,350,618
594945,557,586
652579,443,532
138304,141,532
746685,541,750
551200,769,1039
277080,266,376
112352,165,293
547512,371,683
775683,398,586
126719,158,213
171576,65,331
792183,630,1105
667489,347,823
423324,872,1207
543900,592,1047
350370,707,1010
721262,668,1011
204976,662,755
145294,175,564
317878,352,811
362345,422,708
699809,828,1081
191158,466,682
167400,75,168
714620,770,781
603711,308,503
751650,498,978
780640,561,635
870199,147,356
466780,812,1275
245541,134,232
822106,575,712
291458,509,771
649510,861,885
759059,20,483
324611,825,1264
417412,629,859
658562,755,1161
630802,833,960
349239,652,743
700076,660,718
354903,801,952
226905,964,1352
656324,627,984
305615,528,951
750918,724,1113
857663,462,609
616520,382,693
370733,311,513
314105,662,791
117134,118,509
463186,379,418
234266,880,1308
704646,406,782
304787,618,856
842671,457,948
519184,127,305
631740,778,1204
518035,239,270
85452,674,769
388415,729,782
601546,340,773
409313,971,1203
833185,430,795
451175,105,495
533490,734,920
399114,417,728
431074,776,1169
411645,688,914
246119,706,1122
172779,539,638
138253,702,862
269874,710,915
119169,155,240
159930,169,646
472121,596,903
672114,282,418
601906,663,1122
424869,69,218
503096,723,807
94543,66,523
718476,512,853
675075,76,522
389874,695,985
370711,197,213
685955,37,273
534011,520,601
749389,306,391
469675,921,972
297750,801,953
698013,274,523
860582,711,1164
844023,112,214
384290,752,1041
558756,20,171
653491,698,1006
691143,706,924
262116,686,1090
539524,619,972
272431,16,300
579673,470,511
130419,694,1011
415450,358,418
559269,407,704
863320,34,245
727147,683,1141
416525,31,110
137087,139,254
846695,503,703
807774,304,606
148556,864,1026
242623,727,799
397605,100,581
103489,631,1065
211795,71,522
212621,11,180
824451,122,275
866197,401,633
595055,297,602
293903,983,1004
211476,940,1425
245852,8,405
830210,417,673
539459,204,610
147754,579,798
845637,974,1229
352153,800,948
400059,90,459
714506,589,992
417018,859,1340
239730,660,684
751570,294,359
842053,551,697
335838,92,492
657917,797,1255
779488,435,783
625942,462,526
821176,385,609
692260,243,297
862755,663,953
446024,300,487
159237,335,705
580224,414,452
682082,152,402
270263,333,378
318063,731,841
871235,100,146
513904,70,213
726073,115,139
811953,367,488
459798,951,1240
509350,805,1013
713973,981,1325
333642,641,782
141622,755,1170
382683,227,621
712408,295,435
654550,321,763
690700,856,908
569113,435,516
205770,330,726
723401,848,946
829607,308,631
431252,214,361
853539,333,545
638314,899,1091
150889,561,725
152295,473,651
412150,903,976
143049,341,818
385211,382,682
165062,621,675
840376,24,518
132561,874,1033
667538,311,588
787016,775,921
248796,576,656
881743,334,751
834373,494,860
269823,670,964
677708,605,681
701876,451,861
387743,322,462
105001,45,156
116780,782,1133
118117,34,56
685603,208,510
478134,446,590
250596,989,1064
465315,819,883
731872,20,110
454650,275,497
514108,968,1097
555947,557,1008
201853,24,101
416785,385,483
88763,29,228
385587,583,638
286411,425,459
797739,2,195
567846,426,460
294253,893,1132
124732,629,774
815486,207,635
883891,772,1135
174318,891,959
812772,552,962
716813,645,1143
93727,638,923
407017,491,868
396436,162,406
611496,727,756
675190,85,431
449573,84,562
863774,862,1080
290845,59,330
528818,689,796
434025,718,1168
99861,393,570
232967,580,872
466526,172,509
558430,741,1212
807446,627,1015
433767,961,1197
115220,961,1065
659053,132,171
557444,430,727
713825,170,238
810999,782,1152
869342,504,858
845971,983,1236
753593,412,634
302382,250,372
444020,448,497
303793,379,617
810263,861,1222
428649,987,1080
443718,699,874
411136,294,309
123425,288,346
447535,267,428
118763,326,607
614704,891,1307
93215,568,877
831699,620,810
870207,881,1034
651048,984,1338
154622,249,739
468532,118,262
251454,94,567
625757,471,493
494738,301,612
693092,518,916
181964,382,552
802465,692,904
291322,57,293
583969,167,516
534401,810,1195
616812,289,582
529744,325,430
206614,961,975
333410,29,415
650596,923,1411
401891,475,551
784595,898,914
132859,434,518
500147,199,553
408891,160,285
666713,715,980
789234,455,673
331245,233,317
447136,99,512
211059,620,822
307680,797,860
534942,37,472
401172,800,1059
857174,378,825
527976,874,1041
116410,263,619
510249,410,783
506715,268,383
750113,82,461
417583,727,823
540927,335,506
866807,123,404
789938,796,1025
237638,443,927
704617,459,640
530712,196,300
338390,229,565
148902,336,607
376549,283,538
185647,901,1096
850483,151,249
493134,488,618
844683,976,1166
378957,118,361
245351,172,429
447280,997,1404
408828,620,1086
581974,554,566
281304,650,996
367286,394,839
604298,269,654
852321,22,197
174820,63,215
506396,766,1249
280155,10,365
464101,585,619
282635,433,626
536155,840,1093
333712,903,1192
397509,957,1183
529907,637,1136
543085,308,409
393026,365,649
